delivery_partner_id,partner_brand_name,partner_type,contact_number
49657,Ecom Express,3rd Party,9.17878E+11
72455,LoadShare,3rd Party,9.13214E+11
55306,Dunzo,3rd Party,9.13282E+11
39827,Ecom Express,3rd Party,9.13578E+11
15287,Delhivery,3rd Party,9.1126E+11
52881,Shadowfax,3rd Party,9.18022E+11
97130,BlueDart,3rd Party,9.15745E+11
78812,Blinkit Partner,In-house,9.13502E+11
37269,Ecom Express,3rd Party,9.18662E+11
47179,Delhivery,3rd Party,9.10376E+11
36583,LoadShare,3rd Party,9.13882E+11
17378,Shadowfax,3rd Party,9.1325E+11
6351,BlueDart,3rd Party,9.10747E+11
60222,Ecom Express,3rd Party,9.12709E+11
87260,LoadShare,3rd Party,9.13503E+11
56067,Ecom Express,3rd Party,9.15414E+11
8679,Shadowfax,3rd Party,9.14935E+11
43525,Delhivery,3rd Party,9.12302E+11
80305,Shadowfax,3rd Party,9.11387E+11
47985,Ecom Express,3rd Party,9.16255E+11
28456,Dunzo,3rd Party,9.18771E+11
38263,Delhivery,3rd Party,9.10127E+11
18197,Blinkit Partner,In-house,9.15558E+11
25552,LoadShare,3rd Party,9.18024E+11
5892,Dunzo,3rd Party,9.19352E+11
27664,Ecom Express,3rd Party,9.18499E+11
85617,Blinkit Partner,In-house,9.11246E+11
94205,Shadowfax,3rd Party,9.12909E+11
75483,Dunzo,3rd Party,9.17846E+11
28092,Ecom Express,3rd Party,9.18989E+11
65069,Blinkit Partner,In-house,9.12187E+11
46466,Delhivery,3rd Party,9.14537E+11
54881,Shadowfax,3rd Party,9.18472E+11
6878,Blinkit Partner,In-house,9.15559E+11
82335,Shadowfax,3rd Party,9.10388E+11
37477,Blinkit Partner,In-house,9.16831E+11
11420,LoadShare,3rd Party,9.17066E+11
8123,Delhivery,3rd Party,9.18484E+11
78974,Dunzo,3rd Party,9.17227E+11
83363,Blinkit Partner,In-house,9.12308E+11
44092,Shadowfax,3rd Party,9.17997E+11
15180,Delhivery,3rd Party,9.16376E+11
79493,Dunzo,3rd Party,9.13151E+11
62412,Shadowfax,3rd Party,9.11484E+11
9689,Delhivery,3rd Party,9.17646E+11
2121,Shadowfax,3rd Party,9.13909E+11
61549,Ecom Express,3rd Party,9.13147E+11
79598,BlueDart,3rd Party,9.16331E+11
60018,BlueDart,3rd Party,9.14421E+11
14314,Delhivery,3rd Party,9.13944E+11
249,Ecom Express,3rd Party,9.18945E+11
51445,Dunzo,3rd Party,9.11107E+11
65098,Dunzo,3rd Party,9.17864E+11
32589,Shadowfax,3rd Party,9.15955E+11
11326,Delhivery,3rd Party,9.13658E+11
41929,Ecom Express,3rd Party,9.10861E+11
96538,Blinkit Partner,In-house,9.13942E+11
97548,BlueDart,3rd Party,9.13099E+11
64613,Ecom Express,3rd Party,9.15641E+11
36234,Dunzo,3rd Party,9.11705E+11
66010,Ecom Express,3rd Party,9.15255E+11
73189,BlueDart,3rd Party,9.13836E+11
74030,Blinkit Partner,In-house,9.1374E+11
14565,Blinkit Partner,In-house,9.11288E+11
41559,LoadShare,3rd Party,9.11909E+11
48240,Shadowfax,3rd Party,9.18712E+11
76228,Shadowfax,3rd Party,9.13323E+11
87681,Shadowfax,3rd Party,9.10357E+11
44555,Delhivery,3rd Party,9.15511E+11
47124,Dunzo,3rd Party,9.10664E+11
20246,Ecom Express,3rd Party,9.19333E+11
66363,Dunzo,3rd Party,9.18693E+11
46263,LoadShare,3rd Party,9.12988E+11
63482,BlueDart,3rd Party,9.17984E+11
79368,LoadShare,3rd Party,9.1546E+11
55557,LoadShare,3rd Party,9.124E+11
24389,Blinkit Partner,In-house,9.1768E+11
56116,Shadowfax,3rd Party,9.1904E+11
41435,Ecom Express,3rd Party,9.14849E+11
34945,Delhivery,3rd Party,9.13156E+11
65057,Dunzo,3rd Party,9.11463E+11
53602,Delhivery,3rd Party,9.19195E+11
94777,Shadowfax,3rd Party,9.15188E+11
6735,Shadowfax,3rd Party,9.12994E+11
57171,Dunzo,3rd Party,9.15394E+11
42306,Blinkit Partner,In-house,9.13327E+11
1443,BlueDart,3rd Party,9.17683E+11
74327,Ecom Express,3rd Party,9.1337E+11
94880,LoadShare,3rd Party,9.11772E+11
36274,Blinkit Partner,In-house,9.14255E+11
12036,Shadowfax,3rd Party,9.17058E+11
34490,Shadowfax,3rd Party,9.14331E+11
86432,Ecom Express,3rd Party,9.15321E+11
76065,Blinkit Partner,In-house,9.11024E+11
74574,LoadShare,3rd Party,9.11036E+11
48662,LoadShare,3rd Party,9.19135E+11
17264,Shadowfax,3rd Party,9.15744E+11
91242,BlueDart,3rd Party,9.10474E+11
26359,LoadShare,3rd Party,9.19062E+11
77204,LoadShare,3rd Party,9.13045E+11
78986,Dunzo,3rd Party,9.1491E+11
16243,BlueDart,3rd Party,9.10706E+11
79790,Dunzo,3rd Party,9.10687E+11
83316,Delhivery,3rd Party,9.18757E+11
41188,Blinkit Partner,In-house,9.14822E+11
88310,Shadowfax,3rd Party,9.19561E+11
14278,LoadShare,3rd Party,9.11392E+11
34818,Delhivery,3rd Party,9.19444E+11
53708,Dunzo,3rd Party,9.12415E+11
92172,LoadShare,3rd Party,9.14597E+11
66040,Blinkit Partner,In-house,9.19296E+11
15833,Dunzo,3rd Party,9.19588E+11
57976,BlueDart,3rd Party,9.16137E+11
15102,BlueDart,3rd Party,9.17595E+11
63585,Shadowfax,3rd Party,9.11994E+11
87917,LoadShare,3rd Party,9.1432E+11
30179,Delhivery,3rd Party,
73572,Shadowfax,3rd Party,
77426,LoadShare,3rd Party,
86131,LoadShare,3rd Party,
95050,LoadShare,3rd Party,
85795,Ecom Express,3rd Party,
94498,LoadShare,3rd Party,
94412,LoadShare,3rd Party,
27514,Shadowfax,3rd Party,
48175,Blinkit Partner,In-house,
66008,Ecom Express,3rd Party,
44100,Blinkit Partner,In-house,
76499,Shadowfax,3rd Party,
32053,BlueDart,3rd Party,
32978,Blinkit Partner,In-house,
88805,Delhivery,3rd Party,
91109,Delhivery,3rd Party,
56285,BlueDart,3rd Party,
29995,Shadowfax,3rd Party,
8970,Delhivery,3rd Party,
92475,Ecom Express,3rd Party,
86825,Shadowfax,3rd Party,
66366,Delhivery,3rd Party,
59554,Dunzo,3rd Party,
40476,BlueDart,3rd Party,
76660,BlueDart,3rd Party,
32558,BlueDart,3rd Party,
63937,Shadowfax,3rd Party,
38060,Ecom Express,3rd Party,
26396,LoadShare,3rd Party,
28979,BlueDart,3rd Party,
37462,Ecom Express,3rd Party,
14539,Delhivery,3rd Party,
64424,Dunzo,3rd Party,
5307,Shadowfax,3rd Party,
36408,Delhivery,3rd Party,
86742,LoadShare,3rd Party,
1348,Delhivery,3rd Party,
52738,Ecom Express,3rd Party,
22930,BlueDart,3rd Party,
11413,Dunzo,3rd Party,
4558,Ecom Express,3rd Party,
8300,Ecom Express,3rd Party,
8766,BlueDart,3rd Party,
38651,Blinkit Partner,In-house,
24294,BlueDart,3rd Party,
821,Blinkit Partner,In-house,
7176,BlueDart,3rd Party,
42469,Dunzo,3rd Party,
14986,Ecom Express,3rd Party,
2692,Dunzo,3rd Party,
98962,Shadowfax,3rd Party,
87812,BlueDart,3rd Party,
81122,Ecom Express,3rd Party,
43272,Blinkit Partner,In-house,
42829,Shadowfax,3rd Party,
72941,Delhivery,3rd Party,
25599,Dunzo,3rd Party,
1050,Shadowfax,3rd Party,
93032,Ecom Express,3rd Party,
32085,Dunzo,3rd Party,
78087,Shadowfax,3rd Party,
48308,Delhivery,3rd Party,
10416,Delhivery,3rd Party,
38062,LoadShare,3rd Party,
44104,Blinkit Partner,In-house,
53840,Ecom Express,3rd Party,
76089,LoadShare,3rd Party,
24492,Blinkit Partner,In-house,
48965,Delhivery,3rd Party,
52198,Shadowfax,3rd Party,
8079,Ecom Express,3rd Party,
55939,BlueDart,3rd Party,
15896,Dunzo,3rd Party,
76780,Delhivery,3rd Party,
42058,Delhivery,3rd Party,
77255,Ecom Express,3rd Party,
9753,Ecom Express,3rd Party,
33183,Shadowfax,3rd Party,
82210,Ecom Express,3rd Party,
307,BlueDart,3rd Party,
32500,Delhivery,3rd Party,
51046,Delhivery,3rd Party,
66705,Shadowfax,3rd Party,
85319,Ecom Express,3rd Party,
76889,Delhivery,3rd Party,
23324,Blinkit Partner,In-house,
62218,Blinkit Partner,In-house,
23975,BlueDart,3rd Party,
19227,Blinkit Partner,In-house,
63131,Blinkit Partner,In-house,
42554,Delhivery,3rd Party,
53100,Dunzo,3rd Party,
13348,Blinkit Partner,In-house,
6285,BlueDart,3rd Party,
74337,Blinkit Partner,In-house,
4129,Delhivery,3rd Party,
11046,Ecom Express,3rd Party,
48329,LoadShare,3rd Party,
10234,Delhivery,3rd Party,
77182,Ecom Express,3rd Party,
319,Shadowfax,3rd Party,
6964,BlueDart,3rd Party,
30194,Blinkit Partner,In-house,
5286,Shadowfax,3rd Party,
77757,Blinkit Partner,In-house,
55010,LoadShare,3rd Party,
59737,Ecom Express,3rd Party,
60733,Dunzo,3rd Party,
14104,LoadShare,3rd Party,
56907,Delhivery,3rd Party,
88937,Delhivery,3rd Party,
75111,Shadowfax,3rd Party,
13171,Shadowfax,3rd Party,
1455,Delhivery,3rd Party,
28724,BlueDart,3rd Party,
90336,Delhivery,3rd Party,
94413,Delhivery,3rd Party,
42230,Blinkit Partner,In-house,
68579,LoadShare,3rd Party,
76628,BlueDart,3rd Party,
27187,Blinkit Partner,In-house,
13455,Dunzo,3rd Party,
56350,BlueDart,3rd Party,
23133,Blinkit Partner,In-house,
97901,Delhivery,3rd Party,
57850,Blinkit Partner,In-house,
95883,Shadowfax,3rd Party,
16269,BlueDart,3rd Party,
92557,Ecom Express,3rd Party,
57749,Delhivery,3rd Party,
94134,LoadShare,3rd Party,
87453,Blinkit Partner,In-house,
92722,Delhivery,3rd Party,
30435,BlueDart,3rd Party,
63064,Ecom Express,3rd Party,
45994,Shadowfax,3rd Party,
22719,Shadowfax,3rd Party,
52805,BlueDart,3rd Party,
1898,BlueDart,3rd Party,
53094,Blinkit Partner,In-house,
75818,Delhivery,3rd Party,
19933,LoadShare,3rd Party,
30186,Ecom Express,3rd Party,
4796,BlueDart,3rd Party,
92699,BlueDart,3rd Party,
89826,Dunzo,3rd Party,
34692,Shadowfax,3rd Party,
22738,Dunzo,3rd Party,
77801,Ecom Express,3rd Party,
34359,LoadShare,3rd Party,
188,BlueDart,3rd Party,
15416,Ecom Express,3rd Party,
56917,Blinkit Partner,In-house,
85036,Shadowfax,3rd Party,
2273,Dunzo,3rd Party,
59002,Shadowfax,3rd Party,
58075,Dunzo,3rd Party,
64401,Ecom Express,3rd Party,
71865,BlueDart,3rd Party,
30697,Delhivery,3rd Party,
78169,Delhivery,3rd Party,
11074,Blinkit Partner,In-house,
60832,LoadShare,3rd Party,
64804,Shadowfax,3rd Party,
66644,LoadShare,3rd Party,
74963,Dunzo,3rd Party,
21614,BlueDart,3rd Party,
31823,Blinkit Partner,In-house,
21929,Delhivery,3rd Party,
40357,Delhivery,3rd Party,
80201,Blinkit Partner,In-house,
91054,Ecom Express,3rd Party,
29223,Shadowfax,3rd Party,
82546,LoadShare,3rd Party,
13462,Dunzo,3rd Party,
34584,LoadShare,3rd Party,
7758,Delhivery,3rd Party,
73436,Blinkit Partner,In-house,
18853,Delhivery,3rd Party,
69561,BlueDart,3rd Party,
85934,Delhivery,3rd Party,
29335,Dunzo,3rd Party,
98463,Shadowfax,3rd Party,
83436,Shadowfax,3rd Party,
36735,BlueDart,3rd Party,
70308,Dunzo,3rd Party,
79267,Blinkit Partner,In-house,
88187,LoadShare,3rd Party,
55281,Blinkit Partner,In-house,
46287,LoadShare,3rd Party,
52927,Shadowfax,3rd Party,
49069,Delhivery,3rd Party,
87502,Ecom Express,3rd Party,
61806,Delhivery,3rd Party,
19344,BlueDart,3rd Party,
80224,Blinkit Partner,In-house,
77082,Dunzo,3rd Party,
19555,LoadShare,3rd Party,
98021,Delhivery,3rd Party,
54621,BlueDart,3rd Party,
18826,Blinkit Partner,In-house,
39742,Dunzo,3rd Party,
84177,Shadowfax,3rd Party,
24179,Dunzo,3rd Party,
88472,Ecom Express,3rd Party,
44148,Shadowfax,3rd Party,
75168,Blinkit Partner,In-house,
8377,Dunzo,3rd Party,
14243,BlueDart,3rd Party,
91553,Blinkit Partner,In-house,
39582,Shadowfax,3rd Party,
61764,Ecom Express,3rd Party,
27884,BlueDart,3rd Party,
28852,Ecom Express,3rd Party,
84746,Delhivery,3rd Party,
3274,BlueDart,3rd Party,
82405,Delhivery,3rd Party,
7013,BlueDart,3rd Party,
30255,Shadowfax,3rd Party,
3557,LoadShare,3rd Party,
321,LoadShare,3rd Party,
89868,Delhivery,3rd Party,
40539,Delhivery,3rd Party,
65051,Ecom Express,3rd Party,
64445,Dunzo,3rd Party,
99136,BlueDart,3rd Party,
77397,BlueDart,3rd Party,
82494,BlueDart,3rd Party,
21483,BlueDart,3rd Party,
5218,Dunzo,3rd Party,
74222,Ecom Express,3rd Party,
3350,Delhivery,3rd Party,
92896,LoadShare,3rd Party,
67129,Dunzo,3rd Party,
26749,Shadowfax,3rd Party,
4338,Dunzo,3rd Party,
73313,Ecom Express,3rd Party,
85938,Dunzo,3rd Party,
89820,Dunzo,3rd Party,
36005,Ecom Express,3rd Party,
42600,Blinkit Partner,In-house,
47913,Shadowfax,3rd Party,
10377,Delhivery,3rd Party,
46175,LoadShare,3rd Party,
870,LoadShare,3rd Party,
63272,Delhivery,3rd Party,
69177,Blinkit Partner,In-house,
82974,Ecom Express,3rd Party,
36779,LoadShare,3rd Party,
69143,Dunzo,3rd Party,
42842,LoadShare,3rd Party,
89017,Shadowfax,3rd Party,
26304,Shadowfax,3rd Party,
72398,Delhivery,3rd Party,
3254,Blinkit Partner,In-house,
70541,BlueDart,3rd Party,
89094,BlueDart,3rd Party,
5380,Blinkit Partner,In-house,
51547,LoadShare,3rd Party,
93276,Blinkit Partner,In-house,
81484,Ecom Express,3rd Party,
25542,Blinkit Partner,In-house,
30138,Ecom Express,3rd Party,
14792,LoadShare,3rd Party,
63051,Shadowfax,3rd Party,
72101,Dunzo,3rd Party,
95191,Delhivery,3rd Party,
4319,BlueDart,3rd Party,
82788,Shadowfax,3rd Party,
4090,Blinkit Partner,In-house,
80732,Blinkit Partner,In-house,
37808,BlueDart,3rd Party,
58336,LoadShare,3rd Party,
16128,Delhivery,3rd Party,
19522,Dunzo,3rd Party,
28472,Ecom Express,3rd Party,
51181,Ecom Express,3rd Party,
60056,LoadShare,3rd Party,
80419,BlueDart,3rd Party,
3770,LoadShare,3rd Party,
78052,Dunzo,3rd Party,
17582,Ecom Express,3rd Party,
61896,Dunzo,3rd Party,
11471,Blinkit Partner,In-house,
1874,LoadShare,3rd Party,
94062,Ecom Express,3rd Party,
98361,Shadowfax,3rd Party,
5220,Ecom Express,3rd Party,
99820,Shadowfax,3rd Party,
61878,LoadShare,3rd Party,
83856,Dunzo,3rd Party,
1771,Delhivery,3rd Party,
98576,Dunzo,3rd Party,
38818,Dunzo,3rd Party,
44685,Delhivery,3rd Party,
84550,BlueDart,3rd Party,
388,Dunzo,3rd Party,
8510,Delhivery,3rd Party,
64064,LoadShare,3rd Party,
98277,Delhivery,3rd Party,
36810,Ecom Express,3rd Party,
16585,Shadowfax,3rd Party,
28254,Delhivery,3rd Party,
63271,Dunzo,3rd Party,
80040,BlueDart,3rd Party,
4642,LoadShare,3rd Party,
64310,Delhivery,3rd Party,
93253,Dunzo,3rd Party,
28461,BlueDart,3rd Party,
28643,Delhivery,3rd Party,
70989,LoadShare,3rd Party,
27520,LoadShare,3rd Party,
18293,Shadowfax,3rd Party,
96517,LoadShare,3rd Party,
73458,BlueDart,3rd Party,
81801,Dunzo,3rd Party,
38584,LoadShare,3rd Party,
93466,LoadShare,3rd Party,
41787,Dunzo,3rd Party,
15159,Dunzo,3rd Party,
5515,BlueDart,3rd Party,
89281,LoadShare,3rd Party,
47252,BlueDart,3rd Party,
1965,LoadShare,3rd Party,
68226,Delhivery,3rd Party,
34707,Ecom Express,3rd Party,
72291,LoadShare,3rd Party,
85395,Shadowfax,3rd Party,
88981,Ecom Express,3rd Party,
62399,Ecom Express,3rd Party,
94268,Shadowfax,3rd Party,
18096,Shadowfax,3rd Party,
72611,Shadowfax,3rd Party,
21505,BlueDart,3rd Party,
25231,Ecom Express,3rd Party,
20323,LoadShare,3rd Party,
16450,Delhivery,3rd Party,
27708,BlueDart,3rd Party,
40753,Dunzo,3rd Party,
45467,Ecom Express,3rd Party,
33604,LoadShare,3rd Party,
26888,Blinkit Partner,In-house,
45197,LoadShare,3rd Party,
54985,BlueDart,3rd Party,
91946,Shadowfax,3rd Party,
39226,Blinkit Partner,In-house,
35153,BlueDart,3rd Party,
19395,LoadShare,3rd Party,
78836,Delhivery,3rd Party,
24070,BlueDart,3rd Party,
17953,Delhivery,3rd Party,
85372,Blinkit Partner,In-house,
7186,Dunzo,3rd Party,
77018,Ecom Express,3rd Party,
92978,Ecom Express,3rd Party,
48327,BlueDart,3rd Party,
45483,Blinkit Partner,In-house,
64624,Delhivery,3rd Party,
81493,Blinkit Partner,In-house,
17689,Shadowfax,3rd Party,
53784,BlueDart,3rd Party,
31307,Shadowfax,3rd Party,
30906,Dunzo,3rd Party,
54015,Blinkit Partner,In-house,
509,Blinkit Partner,In-house,
9667,Blinkit Partner,In-house,
57846,Blinkit Partner,In-house,
87368,Dunzo,3rd Party,
14963,Delhivery,3rd Party,
33915,LoadShare,3rd Party,
58226,Dunzo,3rd Party,
72596,Delhivery,3rd Party,
91266,Ecom Express,3rd Party,
93499,BlueDart,3rd Party,
67650,Delhivery,3rd Party,
26493,BlueDart,3rd Party,
62735,Ecom Express,3rd Party,
54033,Delhivery,3rd Party,
64163,Blinkit Partner,In-house,
82185,Dunzo,3rd Party,
16148,Ecom Express,3rd Party,
94198,Delhivery,3rd Party,
2804,LoadShare,3rd Party,
39119,LoadShare,3rd Party,
36934,Shadowfax,3rd Party,
94350,Delhivery,3rd Party,
84984,Dunzo,3rd Party,
96576,Blinkit Partner,In-house,
62540,Shadowfax,3rd Party,
99156,Delhivery,3rd Party,
70915,Blinkit Partner,In-house,
92952,Dunzo,3rd Party,
6074,Dunzo,3rd Party,
82054,Shadowfax,3rd Party,
83225,Shadowfax,3rd Party,
3704,Delhivery,3rd Party,
13931,Blinkit Partner,In-house,
15464,Ecom Express,3rd Party,
18487,LoadShare,3rd Party,
7906,Blinkit Partner,In-house,
21707,Dunzo,3rd Party,
50589,Ecom Express,3rd Party,
79803,Dunzo,3rd Party,
8763,Ecom Express,3rd Party,
57323,Delhivery,3rd Party,
36907,LoadShare,3rd Party,
29024,BlueDart,3rd Party,
34181,Delhivery,3rd Party,
20964,Dunzo,3rd Party,
27226,Ecom Express,3rd Party,
96604,Dunzo,3rd Party,
92207,Blinkit Partner,In-house,
35032,LoadShare,3rd Party,
7484,Blinkit Partner,In-house,
58741,Blinkit Partner,In-house,
6848,Delhivery,3rd Party,
80133,Blinkit Partner,In-house,
30746,Shadowfax,3rd Party,
11382,Shadowfax,3rd Party,
12465,Blinkit Partner,In-house,
59887,LoadShare,3rd Party,
48705,Blinkit Partner,In-house,
56195,Dunzo,3rd Party,
55773,Dunzo,3rd Party,
40584,LoadShare,3rd Party,
32614,Delhivery,3rd Party,
26809,Shadowfax,3rd Party,
55480,Shadowfax,3rd Party,
8589,Delhivery,3rd Party,
67946,Blinkit Partner,In-house,
166,LoadShare,3rd Party,
29959,Ecom Express,3rd Party,
96055,BlueDart,3rd Party,
98626,BlueDart,3rd Party,
94758,Blinkit Partner,In-house,
59292,Delhivery,3rd Party,
74282,LoadShare,3rd Party,
53936,Shadowfax,3rd Party,
46734,Ecom Express,3rd Party,
50711,Shadowfax,3rd Party,
97509,Blinkit Partner,In-house,
65099,Dunzo,3rd Party,
4874,Delhivery,3rd Party,
19684,BlueDart,3rd Party,
93090,Delhivery,3rd Party,
99066,Ecom Express,3rd Party,
86251,Blinkit Partner,In-house,
79541,Delhivery,3rd Party,
55520,Shadowfax,3rd Party,
51778,Blinkit Partner,In-house,
72063,Shadowfax,3rd Party,
41262,LoadShare,3rd Party,
8248,LoadShare,3rd Party,
90658,Dunzo,3rd Party,
96651,Delhivery,3rd Party,
93868,LoadShare,3rd Party,
39994,Delhivery,3rd Party,
58811,Shadowfax,3rd Party,
50763,Blinkit Partner,In-house,
13371,LoadShare,3rd Party,
52741,Blinkit Partner,In-house,
60201,Ecom Express,3rd Party,
24043,LoadShare,3rd Party,
73376,Delhivery,3rd Party,
6106,Ecom Express,3rd Party,
65111,LoadShare,3rd Party,
41668,BlueDart,3rd Party,
19991,LoadShare,3rd Party,
20447,Shadowfax,3rd Party,
81297,Dunzo,3rd Party,
61898,Shadowfax,3rd Party,
11517,Blinkit Partner,In-house,
82675,Delhivery,3rd Party,
48267,Ecom Express,3rd Party,
71230,Delhivery,3rd Party,
99605,LoadShare,3rd Party,
88789,Delhivery,3rd Party,
87672,Ecom Express,3rd Party,
30128,Dunzo,3rd Party,
63810,Dunzo,3rd Party,
89554,LoadShare,3rd Party,
39494,LoadShare,3rd Party,
48838,Blinkit Partner,In-house,
74441,LoadShare,3rd Party,
67656,Shadowfax,3rd Party,
12164,Shadowfax,3rd Party,
13336,Shadowfax,3rd Party,
82773,Dunzo,3rd Party,
86411,BlueDart,3rd Party,
54437,Delhivery,3rd Party,
64522,Ecom Express,3rd Party,
46786,Blinkit Partner,In-house,
99889,LoadShare,3rd Party,
9937,Blinkit Partner,In-house,
30040,Dunzo,3rd Party,
83016,LoadShare,3rd Party,
51360,LoadShare,3rd Party,
15405,Dunzo,3rd Party,
53431,Delhivery,3rd Party,
61209,LoadShare,3rd Party,
16991,Delhivery,3rd Party,
93376,Dunzo,3rd Party,
71870,Blinkit Partner,In-house,
158,LoadShare,3rd Party,
47844,BlueDart,3rd Party,
5694,Ecom Express,3rd Party,
56483,Delhivery,3rd Party,
63528,LoadShare,3rd Party,
95069,Delhivery,3rd Party,
60030,LoadShare,3rd Party,
4033,Ecom Express,3rd Party,
56703,LoadShare,3rd Party,
49960,LoadShare,3rd Party,
60910,Blinkit Partner,In-house,
2306,BlueDart,3rd Party,
34874,LoadShare,3rd Party,
29998,Delhivery,3rd Party,
61886,Blinkit Partner,In-house,
95461,Ecom Express,3rd Party,
46910,Shadowfax,3rd Party,
72142,Delhivery,3rd Party,
46815,Delhivery,3rd Party,
93156,BlueDart,3rd Party,
20825,Shadowfax,3rd Party,
52442,Blinkit Partner,In-house,
14551,LoadShare,3rd Party,
89735,Delhivery,3rd Party,
2580,Ecom Express,3rd Party,
82516,BlueDart,3rd Party,
55202,Ecom Express,3rd Party,
15917,BlueDart,3rd Party,
11812,BlueDart,3rd Party,
12596,Shadowfax,3rd Party,
75027,LoadShare,3rd Party,
50307,Blinkit Partner,In-house,
91832,Delhivery,3rd Party,
73513,BlueDart,3rd Party,
34026,Ecom Express,3rd Party,
31462,Ecom Express,3rd Party,
121,LoadShare,3rd Party,
35802,LoadShare,3rd Party,
89036,Dunzo,3rd Party,
53176,BlueDart,3rd Party,
42120,Shadowfax,3rd Party,
52673,LoadShare,3rd Party,
52504,Blinkit Partner,In-house,
38404,Dunzo,3rd Party,
61605,LoadShare,3rd Party,
23663,BlueDart,3rd Party,
31379,BlueDart,3rd Party,
40645,LoadShare,3rd Party,
32714,Ecom Express,3rd Party,
79766,Ecom Express,3rd Party,
37774,Blinkit Partner,In-house,
17291,Dunzo,3rd Party,
10121,Ecom Express,3rd Party,
59255,BlueDart,3rd Party,
2265,Dunzo,3rd Party,
96167,Shadowfax,3rd Party,
43299,LoadShare,3rd Party,
50457,BlueDart,3rd Party,
10949,Shadowfax,3rd Party,
86475,Dunzo,3rd Party,
4665,Shadowfax,3rd Party,
14451,Blinkit Partner,In-house,
48874,Delhivery,3rd Party,
51089,Blinkit Partner,In-house,
64268,Dunzo,3rd Party,
25991,Blinkit Partner,In-house,
89605,BlueDart,3rd Party,
50374,Dunzo,3rd Party,
38680,Blinkit Partner,In-house,
16925,LoadShare,3rd Party,
24647,Ecom Express,3rd Party,
53366,LoadShare,3rd Party,
8883,Blinkit Partner,In-house,
7507,Ecom Express,3rd Party,
45033,Ecom Express,3rd Party,
66093,BlueDart,3rd Party,
10351,BlueDart,3rd Party,
66984,Shadowfax,3rd Party,
4829,BlueDart,3rd Party,
86645,Dunzo,3rd Party,
10118,LoadShare,3rd Party,
12387,Dunzo,3rd Party,
18081,LoadShare,3rd Party,
86156,Delhivery,3rd Party,
86297,BlueDart,3rd Party,
69044,Blinkit Partner,In-house,
17836,LoadShare,3rd Party,
53387,Blinkit Partner,In-house,
8734,Delhivery,3rd Party,
35322,Dunzo,3rd Party,
66941,Blinkit Partner,In-house,
81841,LoadShare,3rd Party,
42724,Delhivery,3rd Party,
97637,LoadShare,3rd Party,
3175,Delhivery,3rd Party,
39607,BlueDart,3rd Party,
99298,Ecom Express,3rd Party,
8227,Ecom Express,3rd Party,
63676,BlueDart,3rd Party,
43388,BlueDart,3rd Party,
5098,BlueDart,3rd Party,
14419,Ecom Express,3rd Party,
10352,BlueDart,3rd Party,
29174,Delhivery,3rd Party,
67720,LoadShare,3rd Party,
81385,Blinkit Partner,In-house,
39511,Dunzo,3rd Party,
16469,Dunzo,3rd Party,
7643,Delhivery,3rd Party,
28416,LoadShare,3rd Party,
88976,Delhivery,3rd Party,
13097,Dunzo,3rd Party,
84093,Delhivery,3rd Party,
22996,Ecom Express,3rd Party,
51602,Delhivery,3rd Party,
17809,BlueDart,3rd Party,
60764,Dunzo,3rd Party,
53964,BlueDart,3rd Party,
4543,BlueDart,3rd Party,
95040,Blinkit Partner,In-house,
67358,Delhivery,3rd Party,
47148,Blinkit Partner,In-house,
69310,Delhivery,3rd Party,
50913,LoadShare,3rd Party,
99958,Ecom Express,3rd Party,
11536,BlueDart,3rd Party,
65040,Delhivery,3rd Party,
22353,Delhivery,3rd Party,
87688,Shadowfax,3rd Party,
81944,LoadShare,3rd Party,
84664,BlueDart,3rd Party,
71497,LoadShare,3rd Party,
23195,Blinkit Partner,In-house,
44999,Blinkit Partner,In-house,
30833,Ecom Express,3rd Party,
96186,Delhivery,3rd Party,
68499,Ecom Express,3rd Party,
17677,Ecom Express,3rd Party,
50590,Dunzo,3rd Party,
32217,Delhivery,3rd Party,
65142,Shadowfax,3rd Party,
6565,Delhivery,3rd Party,
30057,BlueDart,3rd Party,
62821,Shadowfax,3rd Party,
77111,Delhivery,3rd Party,
43571,Blinkit Partner,In-house,
26992,BlueDart,3rd Party,
13100,Delhivery,3rd Party,
27204,BlueDart,3rd Party,
18682,Blinkit Partner,In-house,
524,Dunzo,3rd Party,
18445,Dunzo,3rd Party,
52921,Ecom Express,3rd Party,
3022,LoadShare,3rd Party,
24588,Delhivery,3rd Party,
42351,LoadShare,3rd Party,
27064,BlueDart,3rd Party,
79127,Delhivery,3rd Party,
48917,Dunzo,3rd Party,
25765,Shadowfax,3rd Party,
75292,LoadShare,3rd Party,
61504,BlueDart,3rd Party,
89819,LoadShare,3rd Party,
83322,Dunzo,3rd Party,
54001,Dunzo,3rd Party,
184,Shadowfax,3rd Party,
96187,BlueDart,3rd Party,
23297,LoadShare,3rd Party,
33831,Dunzo,3rd Party,
31384,BlueDart,3rd Party,
60679,Dunzo,3rd Party,
63901,Shadowfax,3rd Party,
68514,Shadowfax,3rd Party,
33226,Blinkit Partner,In-house,
60857,Delhivery,3rd Party,
71891,BlueDart,3rd Party,
59790,Blinkit Partner,In-house,
59606,Shadowfax,3rd Party,
72837,BlueDart,3rd Party,
61116,Ecom Express,3rd Party,
62277,Dunzo,3rd Party,
70123,Shadowfax,3rd Party,
86520,LoadShare,3rd Party,
